asset,ts_utc,open,high,low,close,session
ETHEREUM,2025-11-13 22:02:00.124000+00:00,3181.211140699789,3181.211140699789,3181.211140699789,3181.211140699789,US
ETHEREUM,2025-11-13 23:04:28.034000+00:00,3217.4598534659553,3217.4598534659553,3217.4598534659553,3217.4598534659553,US
ETHEREUM,2025-11-14 00:03:40.547000+00:00,3223.175778614162,3223.175778614162,3223.175778614162,3223.175778614162,ASIA
ETHEREUM,2025-11-14 01:01:15.051000+00:00,3196.540788233755,3196.540788233755,3196.540788233755,3196.540788233755,ASIA
ETHEREUM,2025-11-14 02:06:55.704000+00:00,3221.8254487425934,3221.8254487425934,3221.8254487425934,3221.8254487425934,ASIA
ETHEREUM,2025-11-14 03:01:53.873000+00:00,3234.074607838619,3234.074607838619,3234.074607838619,3234.074607838619,ASIA
ETHEREUM,2025-11-14 04:01:52.134000+00:00,3219.104192826677,3219.104192826677,3219.104192826677,3219.104192826677,ASIA
ETHEREUM,2025-11-14 05:02:45.366000+00:00,3172.672960056875,3172.672960056875,3172.672960056875,3172.672960056875,ASIA
ETHEREUM,2025-11-14 06:01:59.936000+00:00,3192.2762898398714,3192.2762898398714,3192.2762898398714,3192.2762898398714,ASIA
ETHEREUM,2025-11-14 07:02:36.456000+00:00,3175.342465522465,3175.342465522465,3175.342465522465,3175.342465522465,ASIA
ETHEREUM,2025-11-14 08:02:46.001000+00:00,3211.105076515604,3211.105076515604,3211.105076515604,3211.105076515604,EUROPE
ETHEREUM,2025-11-14 09:03:27.679000+00:00,3204.593269994918,3204.593269994918,3204.593269994918,3204.593269994918,EUROPE
ETHEREUM,2025-11-14 10:07:48.273000+00:00,3159.045713210293,3159.045713210293,3159.045713210293,3159.045713210293,EUROPE
ETHEREUM,2025-11-14 11:02:10.529000+00:00,3183.6459203495574,3183.6459203495574,3183.6459203495574,3183.6459203495574,EUROPE
ETHEREUM,2025-11-14 12:03:01.071000+00:00,3135.5839431271716,3135.5839431271716,3135.5839431271716,3135.5839431271716,EUROPE
ETHEREUM,2025-11-14 13:03:56.899000+00:00,3132.1184289331436,3132.1184289331436,3132.1184289331436,3132.1184289331436,EUROPE
ETHEREUM,2025-11-14 14:02:05.543000+00:00,3122.092890405489,3122.092890405489,3122.092890405489,3122.092890405489,EUROPE
ETHEREUM,2025-11-14 15:07:59.047000+00:00,3197.2337665719974,3197.2337665719974,3197.2337665719974,3197.2337665719974,EUROPE
ETHEREUM,2025-11-14 16:02:03.436000+00:00,3209.2730003787838,3209.2730003787838,3209.2730003787838,3209.2730003787838,US
ETHEREUM,2025-11-14 17:04:53.287000+00:00,3230.303978116751,3230.303978116751,3230.303978116751,3230.303978116751,US
ETHEREUM,2025-11-14 18:02:46.072000+00:00,3182.4482321315827,3182.4482321315827,3182.4482321315827,3182.4482321315827,US
ETHEREUM,2025-11-14 19:00:28.083000+00:00,3162.5220577159994,3162.5220577159994,3162.5220577159994,3162.5220577159994,US
ETHEREUM,2025-11-14 20:03:58.387000+00:00,3206.4047001723006,3206.4047001723006,3206.4047001723006,3206.4047001723006,US
ETHEREUM,2025-11-14 21:02:19.334000+00:00,3130.057427683177,3130.057427683177,3130.057427683177,3130.057427683177,US
ETHEREUM,2025-11-14 22:01:37.378000+00:00,3165.744792275091,3165.744792275091,3165.744792275091,3165.744792275091,US
ETHEREUM,2025-11-14 23:03:01.934000+00:00,3150.2046877359294,3150.2046877359294,3150.2046877359294,3150.2046877359294,US
ETHEREUM,2025-11-15 00:02:01.387000+00:00,3106.601287865052,3106.601287865052,3106.601287865052,3106.601287865052,ASIA
ETHEREUM,2025-11-15 01:01:47.502000+00:00,3126.907348398264,3126.907348398264,3126.907348398264,3126.907348398264,ASIA
ETHEREUM,2025-11-15 02:09:22+00:00,3165.2690295573243,3165.2690295573243,3165.2690295573243,3165.2690295573243,ASIA
